//以下全部出自网络和大佬资源，如有冒犯请联系删除。[所有内容仅供学习使用，请勿用于违法用途]
//
🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮
🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳

🍊󠁧󠁢󠁥󠁮央视直播频道󠁧󠁢󠁥󠁮,#genre#
🍊温州音乐之声,https://live.ximalaya.com/radio-first-page-app/live/642/64.m3u8?transcode=ts 
🍊温州交通广播,https://live.ximalaya.com/radio-first-page-app/live/641/64.m3u8?transcode=ts 
🍊桐乡之声,https://live.ximalaya.com/radio-first-page-app/live/691/64.m3u8?transcode=ts 

🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮
🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳

🍊广播电台,#genre#

🍊东莞FM104音乐广播,http://ls.qingting.fm/live/93619.m3u8 

🍊东莞畅享1075交通广播,http://ls.qingting.fm/live/1288.m3u8 

🍊九江交通广播 FM88.4 FM88.9,http://ls.qingting.fm/live/2785094.m3u8 

🍊云南交通广播 FM91.8,http://ls.qingting.fm/live/1928.m3u8 

🍊云南教育广播 FM100,http://ls.qingting.fm/live/1930.m3u8 

🍊云南新闻广播 FM105.8,http://ls.qingting.fm/live/1926.m3u8 

🍊云南民族广播 SW7210,http://ls.qingting.fm/live/1933.m3u8 

🍊云南经济广播 私家车 FM88.7,http://ls.qingting.fm/live/1927.m3u8 

🍊云南音乐广播 FM97,http://ls.qingting.fm/live/1929.m3u8 

🍊保定交通广播 FM104.8,http://ls.qingting.fm/live/28140.m3u8 

🍊保定城市服务广播 乐动1016,http://ls.qingting.fm/live/62628.m3u8 

🍊保定新闻广播 FM93.7,http://ls.qingting.fm/live/3701149.m3u8 

🍊保定经典964汽车音乐广播,http://ls.qingting.fm/live/2227017.m3u8 

🍊南宁交通音乐广播 FM107.4,http://ls.qingting.fm/live/80793.m3u8?aac 

🍊南通交通广播 FM92.9,http://ls.qingting.fm/live/2216385.m3u8 

🍊呼和浩特城市生活广播 FM90.1,http://ls.qingting.fm/live/2218717.m3u8 

🍊呼和浩特文艺广播 FM99.8,http://ls.qingting.fm/live/3099076.m3u8 

🍊呼和浩特新闻综合广播 FM92.9,http://ls.qingting.fm/live/2218711.m3u8 

🍊咸阳城市之声 FM100.7,http://ls.qingting.fm/live/3559664.m3u8 

🍊四川文艺广播 快乐900 FM90.0,http://ls.qingting.fm/live/4887.m3u8 

🍊四川新闻综合广播 FM98.1,http://ls.qingting.fm/live/4906.m3u8 

🍊四川民族广播 AM954,http://ls.qingting.fm/live/1115.m3u8 

🍊四川私家车广播 FM92.5,http://ls.qingting.fm/live/4939.m3u8 

🍊四川财富广播 FM94.0,http://ls.qingting.fm/live/4927.m3u8 

🍊太原交通广播 FM107,http://ls.qingting.fm/live/4900.m3u8 

🍊太原新闻广播 FM91.2,http://ls.qingting.fm/live/23873.m3u8 

🍊太原私家车Radio FM104.4,http://ls.qingting.fm/live/4018.m3u8 

🍊太原音乐广播 FM102.6,http://ls.qingting.fm/live/1185.m3u8 

🍊宁夏交通广播 FM98.4,http://ls.qingting.fm/live/1840.m3u8 

🍊宁夏都市广播 FM103.7,http://ls.qingting.fm/live/1842.m3u8 

🍊山东体育广播 FM102.1,http://ls.qingting.fm/live/60266.m3u8 

🍊山东女主播电台 FM97.5,http://ls.qingting.fm/live/60258.m3u8 

🍊山东新闻广播 FM95,http://ls.qingting.fm/live/60180.m3u8 

🍊山东生活广播 MyFM FM105,http://ls.qingting.fm/live/60260.m3u8 

🍊山东音乐广播 FM99.1,http://ls.qingting.fm/live/1665.m3u8 

🍊岳阳交通广播 FM106.1,http://ls.qingting.fm/live/88931.m3u8 

🍊岳阳新闻综合广播,http://ls.qingting.fm/live/88933.m3u8 

🍊常州交通广播 FM90,http://ls.qingting.fm/live/2796.m3u8 

🍊广西女主播电台 FM97.0,http://ls.qingting.fm/live/1754.m3u8 

🍊广西新闻910 FM91.0,http://ls.qingting.fm/live/1753.m3u8 

🍊广西私家车930 FM93.0,http://ls.qingting.fm/live/1756.m3u8 

🍊广西音乐台 FM95.0,http://ls.qingting.fm/live/4875.m3u8 

🍊惠州新闻综合广播 FM100,http://ls.qingting.fm/live/5016.m3u8 

🍊惠州环保交通广播 FM98.8,http://ls.qingting.fm/live/5017.m3u8 

🍊惠州音乐广播 FM90.7,http://ls.qingting.fm/live/2212959.m3u8 

🍊新疆交通广播 FM94.9 (Opt-2),http://ls.qingting.fm/live/1910.m3u8 

🍊新疆新闻广播 FM96.1 (Opt-1),http://ls.qingting.fm/live/1902.m3u8 

🍊新疆民生广播 FM92.4 (Opt-2),http://ls.qingting.fm/live/76186.m3u8 

🍊新疆维吾尔语交通文艺广播 (Opt-2),http://ls.qingting.fm/live/78923.m3u8 

🍊新疆蒙古语广播 (Opt-1),http://ls.qingting.fm/live/1903.m3u8 

🍊无锡新闻广播 FM93.7,http://ls.qingting.fm/live/2777.m3u8 

🍊昆明汽车广播 FM95.4,http://ls.qingting.fm/live/1936.m3u8 

🍊昆明资讯频率,http://ls.qingting.fm/live/1937.m3u8 

🍊昆明都市调频 FM102.8,http://ls.qingting.fm/live/1935.m3u8 

🍊昆明阳光广播,http://ls.qingting.fm/live/1934.m3u8 

🍊梅州交通广播 FM105.8,http://ls.qingting.fm/live/24195.m3u8 

🍊梅州新闻广播 FM94.8,http://ls.qingting.fm/live/24173.m3u8 

🍊江苏新闻广播 FM93.7,http://ls.qingting.fm/live/4944.m3u8 

🍊沈阳新闻广播 FM104.5,http://ls.qingting.fm/live/23891.m3u8 

🍊河北 My FM 102.9,http://ls.qingting.fm/live/2508757.m3u8 

🍊河北交通广播 FM99.2,http://ls.qingting.fm/live/1646.m3u8 

🍊河北农民广播 AM558,http://ls.qingting.fm/live/1650.m3u8 

🍊河北故事广播 FM107.9,http://ls.qingting.fm/live/1645.m3u8 

🍊河北新闻广播 FM104.3,http://ls.qingting.fm/live/1644.m3u8 

🍊河北旅游广播 AM603,http://ls.qingting.fm/live/1651.m3u8 

🍊河北生活广播 FM88.8,http://ls.qingting.fm/live/4867.m3u8 

🍊河北私家车广播 FM90.7,http://ls.qingting.fm/live/4868.m3u8 

🍊河北音乐广播 FM102.4,http://ls.qingting.fm/live/1649.m3u8 

🍊河南乐龄(信息广播) FM105.6,http://ls.qingting.fm/live/59896.m3u8 

🍊河南交通广播 FM104.1,http://ls.qingting.fm/live/1209.m3u8 

🍊河南娱乐广播 FM97.6,http://ls.qingting.fm/live/1719795.m3u8 

🍊河南影院广播 MyRadio FM90.0,http://ls.qingting.fm/live/1206.m3u8 

🍊河南音乐广播 魅力881 FM88.1,http://ls.qingting.fm/live/1208.m3u8 

🍊河南驾车1066 FM106.6,http://ls.qingting.fm/live/1207.m3u8 

🍊济南故事广播 FM104.3,http://ls.qingting.fm/live/1672.m3u8 

🍊济南私家车广播 FM93.6,http://ls.qingting.fm/live/1670.m3u8 

🍊济南经济广播 FM90.9,http://ls.qingting.fm/live/1668.m3u8 

🍊济南音乐广播(MUSIC887),http://ls.qingting.fm/live/1671.m3u8 

🍊浙江之声 FM88 (Opt-1),http://ls.qingting.fm/live/4518.m3u8 

🍊浙江交通之声 FM93 (Opt-1),http://ls.qingting.fm/live/4522.m3u8 

🍊浙江动听(音乐调频) FM96.8 (Opt-2),http://ls.qingting.fm/live/4866.m3u8 

🍊浙江女主播电台 FM104.5 (Opt-2),http://ls.qingting.fm/live/4524.m3u8 

🍊浙江财富广播 FM95 (Opt-1),http://ls.qingting.fm/live/4519.m3u8 

🍊海南交通广播 FM100,http://ls.qingting.fm/live/4911.m3u8 

🍊海南国际旅游之声 FM103.8,http://ls.qingting.fm/live/1862.m3u8 

🍊海南新闻广播 FM88.6,http://ls.qingting.fm/live/1861.m3u8 

🍊海南民生广播 FM101,http://ls.qingting.fm/live/1511803.m3u8 

🍊深圳快乐1062(交通广播),http://ls.qingting.fm/live/1272.m3u8 

🍊深圳私家车广播 FM94.2,http://ls.qingting.fm/live/1273.m3u8 

🍊深圳飞扬音乐971,http://ls.qingting.fm/live/1271.m3u8 

🍊温州交通广播 FM103.9,http://ls.qingting.fm/live/23863.m3u8 

🍊温州新闻广播 FM94.9,http://ls.qingting.fm/live/23861.m3u8 

🍊温州私家车音乐广播 FM100.3,http://ls.qingting.fm/live/23865.m3u8 

🍊温州经济生活广播 FM88.8,http://ls.qingting.fm/live/23867.m3u8 

🍊温州绿色之声 FM93.8,http://ls.qingting.fm/live/1158.m3u8 

🍊珠海电台交通音乐875,http://ls.qingting.fm/live/1275.m3u8 

🍊西宁交通频率,http://ls.qingting.fm/live/3400408.m3u8 

🍊西宁新闻频率,http://ls.qingting.fm/live/3400403.m3u8 

🍊西安交通广播 FM104.3 (Opt-1),http://ls.qingting.fm/live/1611.m3u8 

🍊西安新闻广播 FM95.0 (Opt-1),http://ls.qingting.fm/live/1610.m3u8 

🍊西安音乐广播 FM93.1 (Opt-1),http://ls.qingting.fm/live/1612.m3u8 

🍊贵州新闻综合广播 FM94.6,http://ls.qingting.fm/live/23933.m3u8 

🍊贵州电台交通广播 FM95.2,http://ls.qingting.fm/live/23927.m3u8 

🍊贵州电台旅游广播 FM97.2,http://ls.qingting.fm/live/23929.m3u8 

🍊贵州电台经济广播 FM98.9,http://ls.qingting.fm/live/23935.m3u8 

🍊贵州电台音乐广播 FM91.6,http://ls.qingting.fm/live/23937.m3u8 

🍊辽宁交通广播 FM97.5,http://ls.qingting.fm/live/23801.m3u8 

🍊郑州新闻广播 FM98.6,http://ls.qingting.fm/live/1220.m3u8 

🍊郑州汽车广播 FM91.2,http://ls.qingting.fm/live/1211.m3u8 

🍊郑州活力944,http://ls.qingting.fm/live/4921.m3u8 

🍊郑州车道931,http://ls.qingting.fm/live/1221.m3u8 

🍊郴州综合广播 FM99.2,http://ls.qingting.fm/live/76765.m3u8 

🍊郴州音乐交通广播 FM102.8,http://ls.qingting.fm/live/86747.m3u8 

🍊金鹰955电台,http://ls.qingting.fm/live/4937.m3u8 

🍊长春生活故事广播 FM90.0,http://ls.qingting.fm/live/5014.m3u8 

🍊长沙城市之声 FM101.7,http://ls.qingting.fm/live/4237.m3u8 

🍊长沙新闻广播 FM105.0,http://ls.qingting.fm/live/4877.m3u8 

🍊长治交通文艺广播 FM94.9,http://ls.qingting.fm/live/2669405.m3u8 

🍊长治新闻综合广播(幸福广播) FM94.3,http://ls.qingting.fm/live/2702863.m3u8 

🍊阳信人民广播电台 FM103.4,http://ls.qingting.fm/live/2915753.m3u8 

🍊阳泉交通广播,http://ls.qingting.fm/live/4592896.m3u8?aac 

🍊阳泉新闻综合广播,http://ls.qingting.fm/live/5876899.m3u8?aac 

🍊陕西交通广播 FM91.6,http://ls.qingting.fm/live/1601.m3u8 

🍊陕西故事广播 AM603,http://ls.qingting.fm/live/1608.m3u8 

🍊陕西秦腔广播 FM101.1,http://ls.qingting.fm/live/1604.m3u8 

🍊陕西都市广播-陕广新闻 FM101.8,http://ls.qingting.fm/live/1609.m3u8 

🍊陕西音乐广播 FM98.8,http://ls.qingting.fm/live/4873.m3u8 

🍊青岛交通广播 FM89.7,http://ls.qingting.fm/live/1676.m3u8 

🍊青岛故事广播 FM95.2,http://ls.qingting.fm/live/4956.m3u8 

🍊青岛新闻广播 FM107.6,http://ls.qingting.fm/live/1673.m3u8 

🍊青岛西海岸城市生活广播 FM92.6,http://ls.qingting.fm/live/33446.m3u8 

🍊青海交通音乐广播 FM97.2,http://ls.qingting.fm/live/5009.m3u8 

🍊青海生活广播 花儿调频 FM90.3,http://ls.qingting.fm/live/2163891.m3u8 

🍊青海经济广播 FM07.5,http://ls.qingting.fm/live/5008.m3u8 

🍊鹤壁交通音乐广播 FM93.5,http://ls.qingting.fm/live/3032681.m3u8 

🍊龙广交通广播 FM99.8,http://ls.qingting.fm/live/4973.m3u8 

🍊龙广新闻广播 FM94.6,http://ls.qingting.fm/live/4974.m3u8 

🍊龙广音乐广播 FM95.8,http://ls.qingting.fm/live/4969.m3u8 

🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮
🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳

🍊历年春晚,#genre#
春晚1984,http://txmov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4	
春晚1985,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4	
春晚1986,https://txmov2.a.kwimgs.com/bs3/video-hls/5231493982164619599_hlshd15.m3u8	
春晚1987,https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8	
春晚1988,https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8	
春晚1989,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4	
春晚1991,https://txmov2.a.kwimgs.com/bs3/video-hls/5210664837540712798_hlshd15.m3u8	
春晚1992,https://txmov2.a.kwimgs.com/bs3/video-hls/5256826755663896297_hlshd15.m3u8	
春晚1993,https://txmov2.a.kwimgs.com/bs3/video-hls/5217420261875933947_hlshd15.m3u8	
春晚1994,https://txmov2.a.kwimgs.com/bs3/video-hls/5197154061406974711_hlshd15.m3u8	
春晚1995,https://txmov2.a.kwimgs.com/bs3/video-hls/5255137907893179578_hlshd15.m3u8	
春晚1997,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649583590411879_hlshd15.m3u8	
春晚1998,https://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hlshd15.m3u8	
春晚1999,https://txmov2.a.kwimgs.com/bs3/video-hls/5258234133675308186_hlshd15.m3u8	
春晚2000,https://txmov2.a.kwimgs.com/bs3/video-hls/5216294359327079321_hlshd15.m3u8	
春晚2001,https://txmov2.a.kwimgs.com/bs3/video-hls/5228960735897942616_hlshd15.m3u8	
春晚2002,https://txmov2.a.kwimgs.com/bs3/video-hls/5255700858599864364_hlshd15.m3u8	
春晚2004,https://txmov2.a.kwimgs.com/bs3/video-hls/5223894184413450769_hlshd15.m3u8	
春晚2005,https://txmov2.a.kwimgs.com/bs3/video-hls/5254012008863954469_hlshd15.m3u8	
春晚2006,https://txmov2.a.kwimgs.com/bs3/video-hls/5194339310474320155_hlshd15.m3u8	
春晚2007,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953534755647343_hlshd15.m3u8	
春晚2008,https://txmov2.a.kwimgs.com/bs3/video-hls/5194902262344826321_hlshd15.m3u8	
春晚2009,https://txmov2.a.kwimgs.com/bs3/video-hls/5210946337266019890_hlshd15.m3u8	
春晚2014,https://txmov2.a.kwimgs.com/bs3/video-hls/5245286283437869627_hlshd15.m3u8	
春晚2019,https://txmov2.a.kwimgs.com/bs3/video-hls/5222205336887088723_hlshd15.m3u8	
春晚2020,https://txmov2.a.kwimgs.com/bs3/video-hls/5248101009010430183_hlshd15.m3u8	
春晚2021,http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzE4NTJfNDAzMDAxOTlfNjYxNzUzOTg3NjlfMF8z_b_Be41d9503181d7b0608a839ed401e02c2.mp4	
春晚2022,http://txmov2.a.kwimgs.com/upic/2022/02/01/11/BMjAyMjAyMDExMTEwMjNfNDAzMDAxOTlfNjYzNzA4MTk4NzNfMF8z_b_B898cc7ddd0025bf54ddb18ec1f723c84.mp4	
春晚2023,https://txmov2.a.kwimgs.com/bs3/video-hls/5251197255879398624_hlshd15.m3u8	
春晚1992,https://txmov2.a.kwimgs.com/bs3/video-hls/5256826755663896297_hlshd15.m3u8	
春晚1993,https://txmov2.a.kwimgs.com/bs3/video-hls/5217420261875933947_hlshd15.m3u8	
春晚1994,https://txmov2.a.kwimgs.com/bs3/video-hls/5197154061406974711_hlshd15.m3u8	
春晚1995,https://txmov2.a.kwimgs.com/bs3/video-hls/5255137907893179578_hlshd15.m3u8	
春晚1997,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649583590411879_hlshd15.m3u8	
春晚1999,https://txmov2.a.kwimgs.com/bs3/video-hls/5258234133675308186_hlshd15.m3u8	
春晚2001,https://txmov2.a.kwimgs.com/bs3/video-hls/5228960735897942616_hlshd15.m3u8	
春晚2014,https://txmov2.a.kwimgs.com/bs3/video-hls/5245286283437869627_hlshd15.m3u8	
春晚2019,https://txmov2.a.kwimgs.com/bs3/video-hls/5222205336887088723_hlshd15.m3u8	
春晚2020,http://txmov2.a.kwimgs.com/upic/2022/01/30/17/BMjAyMjAxMzAxNzA5NDdfNDAzMDAxOTlfNjYxNzQ2MDAyMTFfMF8z_b_B5d51d9564c5670dc66faeba20aa7af3f.mp4


🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮
🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮🇨🇳󠁧󠁢󠁥󠁮

🍊󠁧󠁢󠁥󠁮中文歌曲󠁧󠁢󠁥󠁮,#genre#

BEYOND-血染的风采,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20201217/5623330UVqF1sc8YPbod665sH.mp4
许巍-蓝莲花(演唱会),http://em.21dtv.com/songs/60026063.mkv
许巍-漫步(演唱会),http://em.21dtv.com/songs/60028561.mkv
陈百强-今宵多珍重(演唱会),http://em.21dtv.com/songs/60023922.mkv
陈百强-偏偏喜欢你,http://em.21dtv.com/songs/60033420.mkv
任贤齐+周华健-天才白痴梦(演唱会),http://em.21dtv.com/songs/60041753.mkv
汪明荃-万水千山总是情(演唱会),http://em.21dtv.com/songs/60043309.mkv
TWINS-恋爱大过天(演唱会),http://em.21dtv.com/songs/60026998.mkv
李宇春-零点五英里(演唱会),http://em.21dtv.com/songs/60027451.mkv
黄品源+任贤齐-浪花一朵朵(演唱会),http://em.21dtv.com/songs/60026219.mkv
陈慧娴-黎明不要来(演唱会),http://em.21dtv.com/songs/60026831.mkv
林子祥+谢安琪-俩忘烟水里(演唱会),http://em.21dtv.com/songs/60076405.mkv
谭咏麟+李克勤-理想与和平(演唱会),http://em.21dtv.com/songs/60026892.mkv
孙楠+韩红-美丽的神话,http://em.21dtv.com/songs/60029223.mkv
伍佰-美丽新世界(演唱会),http://em.21dtv.com/songs/60029283.mkv
黄小琥-没那么简单,http://em.21dtv.com/songs/60028730.mkv
颜福伟-明日话今天(演唱会),http://em.21dtv.com/songs/60030133.mkv
谭咏麟+李克勤-梦仍是一样(演唱会),http://em.21dtv.com/songs/60029634.mkv
汪峰-怒放的生命(演唱会),http://em.21dtv.com/songs/60032787.mkv
伍佰-挪威的森林(演唱会),http://em.21dtv.com/songs/60032810.mkv
高胜美-你走你的路,http://em.21dtv.com/songs/60032577.mkv
张智霖+许秋怡-片片枫叶情(演唱会),http://em.21dtv.com/songs/60033436.mkv
辛晓琪-亲爱的小孩,http://em.21dtv.com/songs/60077183.mkv
邰正宵-亲爱的小孩,http://em.21dtv.com/songs/60097616.mkv
容祖儿-去火星恋爱(演唱会),http://em.21dtv.com/songs/60035841.mkv
王铮亮-千金不换爱,http://em.21dtv.com/songs/60111292.mkv
BEYOND-请将手放开,http://em.21dtv.com/songs/60035529.mkv
李玉刚-清明上河图,http://em.21dtv.com/songs/60034888.mkv
侧田-千亿个夜晚(演唱会),http://em.21dtv.com/songs/60034179.mkv
林子祥-千亿个夜晚(演唱会),http://em.21dtv.com/songs/60034180.mkv
山鹰组合-七月火把节(演唱会),http://em.21dtv.com/songs/60067315.mkv
容祖儿+古巨基-情义两心坚(演唱会),http://em.21dtv.com/songs/60035407.mkv
刘德华-如果有一天(演唱会),http://em.21dtv.com/songs/60036969.mkv
童安格-让生命等候,http://em.21dtv.com/songs/60036098.mkv
黄凯芹-若生命等候(演唱会),http://em.21dtv.com/songs/60037108.mkv
钟镇涛-让一切随风(演唱会),http://em.21dtv.com/songs/60036211.mkv
刘德华-世界第一等(演唱会),http://em.21dtv.com/songs/60039259.mkv
陈慧娴-逝去的诺言(演唱会),http://em.21dtv.com/songs/60039551.mkv
伍佰-突然的自我(演唱会),http://em.21dtv.com/songs/60042927.mkv
彭羚+容祖儿-心淡(演唱会),http://em.21dtv.com/songs/60084239.mkv
谢有才-兄弟(演唱会),http://em.21dtv.com/songs/60084288.mkv
张行+杨波-三百六十五里路(演唱会),http://em.21dtv.com/songs/60037168.mkv
小武-迟到,http://em.21dtv.com/songs/60012779.mkv
陈百强-念亲恩(演唱会),http://em.21dtv.com/songs/60032661.mkv
任贤齐+李宗盛-鬼迷心窍,http://em.21dtv.com/songs/60019402.mkv
薰妮-故乡的雨,http://em.21dtv.com/songs/60019097.mkv
安东阳+樊桐舟-万水千山总是爱,http://em.21dtv.com/songs/60099201.mkv
动力火车+迪克牛仔-一样的月光(演唱会),http://em.21dtv.com/songs/60053816.mkv
张国荣-侧面(演唱会),http://em.21dtv.com/songs/60012140.mkv
刘德华-缠绵(演唱会),http://em.21dtv.com/songs/60012256.mkv
陈慧娴-逝去的诺言,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/i78cWdjCSglPJHDaedL%40%40ld.m3u8
得意的笑,http://vdown.kuwo.cn/resource//t4/22/49/ZAlSw_dVq1Q.mp4
刀郎经典歌曲精选,https://vdse.bdstatic.com//4fcca19a19aa4974230c5ee70ab5fa55.mp4
孟庭苇-冬季到台北来看雨,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/Pd8qTC385qKJVXaXcKj%40%40hd.m3u8
孟庭苇-风中有朵雨做的云,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/Cg9qI5imMInpPvK5Mnm%40%40hd.m3u8
孟庭苇-不下雨就出太阳吧,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/lhaW77A2RRwiJrh0CiJ%40%40hd.m3u8
卓依婷鲁冰花,http://vd3.bdstatic.com/mda-jf8fbjprnf1fvpxm/mda-jf8fbjprnf1fvpxm.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
依婷爱拼才会赢,http://vd3.bdstatic.com/mda-jfreugw1pcza8xr1/mda-jfreugw1pcza8xr1.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
卓依婷心挂意无处用,http://vd3.bdstatic.com/mda-jfkgx7x5gki9xpgs/mda-jfkgx7x5gki9xpgs.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
卓依婷免失志,http://vd3.bdstatic.com/mda-jdngvdh4ru0irwma/mda-jdngvdh4ru0irwma.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D
